CustomerID,Recency,Frequency,Monetary,Cluster,Segment,CLV
13972.0,71,2,190.25,1,Loyal Customers,380.5
13973.0,287,1,264.7,2,Potential Loyalists,264.7
13974.0,49,1,413.59,1,Loyal Customers,413.59
13975.0,31,6,2526.28,0,Churned Customers,15157.68
13976.0,207,1,357.98,2,Potential Loyalists,357.98
13978.0,15,2,196.79,1,Loyal Customers,393.58
13979.0,73,1,869.87,1,Loyal Customers,869.87
13980.0,60,1,200.14,1,Loyal Customers,200.14
13982.0,39,4,1871.81,3,New Customers,7487.24
13984.0,27,5,920.51,3,New Customers,4602.55
13986.0,17,1,320.46,1,Loyal Customers,320.46
13988.0,20,6,4147.96,0,Churned Customers,24887.760000000002
13989.0,66,2,1266.08,1,Loyal Customers,2532.16
13990.0,213,1,311.3,2,Potential Loyalists,311.3
13991.0,12,6,855.97,3,New Customers,5135.82
13992.0,30,1,76.8,1,Loyal Customers,76.8
13993.0,43,9,3466.36,0,Churned Customers,31197.24
13994.0,4,6,2313.14,0,Churned Customers,13878.84
13995.0,15,5,1393.69,3,New Customers,6968.450000000001
14000.0,211,1,635.66,2,Potential Loyalists,635.66
14001.0,46,3,2043.08,3,New Customers,6129.24
14002.0,134,2,529.73,1,Loyal Customers,1059.46
14004.0,43,7,4582.64,0,Churned Customers,32078.480000000003
14005.0,10,5,2874.72,0,Churned Customers,14373.599999999999
14006.0,116,3,962.19,1,Loyal Customers,2886.57
14009.0,198,2,695.61,2,Potential Loyalists,1391.22
14012.0,278,1,328.8,2,Potential Loyalists,328.8
14013.0,110,3,473.02,1,Loyal Customers,1419.06
14014.0,77,1,505.18,1,Loyal Customers,505.18
14015.0,53,1,917.34,1,Loyal Customers,917.34
14016.0,162,4,4341.21,0,Churned Customers,17364.84
14019.0,47,3,1421.61,3,New Customers,4264.83
14020.0,17,2,642.8,1,Loyal Customers,1285.6
14021.0,155,3,631.9,2,Potential Loyalists,1895.6999999999998
14022.0,225,1,440.0,2,Potential Loyalists,440.0
14023.0,7,2,584.07,1,Loyal Customers,1168.14
14024.0,122,2,327.7,1,Loyal Customers,655.4
14027.0,61,1,104.82,1,Loyal Customers,104.82
14029.0,63,2,467.66,1,Loyal Customers,935.32
14030.0,18,8,2360.09,0,Churned Customers,18880.72
14034.0,22,3,651.82,1,Loyal Customers,1955.46
14035.0,29,5,1428.02,3,New Customers,7140.1
14036.0,285,1,626.65,2,Potential Loyalists,626.65
14037.0,176,2,147.2,2,Potential Loyalists,294.4
14038.0,78,3,1560.38,3,New Customers,4681.14
14039.0,33,1,152.2,1,Loyal Customers,152.2
14041.0,266,1,141.41,2,Potential Loyalists,141.41
14044.0,27,4,652.82,3,New Customers,2611.28
14045.0,109,4,1659.75,3,New Customers,6639.0
14046.0,284,1,154.99,2,Potential Loyalists,154.99
14047.0,9,5,1308.61,3,New Customers,6543.049999999999
14048.0,305,1,409.93,2,Potential Loyalists,409.93
14049.0,17,4,5681.72,0,Churned Customers,22726.88
14050.0,32,2,746.36,1,Loyal Customers,1492.72
14052.0,20,1,225.36,1,Loyal Customers,225.36
14053.0,124,2,260.25,1,Loyal Customers,520.5
14054.0,65,1,92.46,1,Loyal Customers,92.46
14055.0,106,1,725.64,1,Loyal Customers,725.64
14059.0,267,1,183.6,2,Potential Loyalists,183.6
14064.0,29,5,1353.74,3,New Customers,6768.7
14066.0,267,1,152.55,2,Potential Loyalists,152.55
14067.0,64,2,374.7,1,Loyal Customers,749.4
14071.0,4,8,1438.82,3,New Customers,11510.56
14073.0,32,1,151.04,1,Loyal Customers,151.04
14075.0,5,3,942.26,3,New Customers,2826.7799999999997
14076.0,129,1,122.47,1,Loyal Customers,122.47
14077.0,41,5,499.42,3,New Customers,2497.1
14078.0,102,6,1049.37,3,New Customers,6296.219999999999
14079.0,125,1,375.1,1,Loyal Customers,375.1
14080.0,33,1,45.6,1,Loyal Customers,45.6
14081.0,302,2,934.52,2,Potential Loyalists,1869.04
14083.0,4,9,1018.43,3,New Customers,9165.869999999999
14087.0,3,1,194.42,1,Loyal Customers,194.42
14089.0,57,1,161.0,1,Loyal Customers,161.0
14093.0,12,1,442.85,1,Loyal Customers,442.85
14098.0,37,1,147.35,1,Loyal Customers,147.35
14100.0,138,1,194.9,2,Potential Loyalists,194.9
14101.0,74,6,5976.79,0,Churned Customers,35860.74
14102.0,5,5,1360.28,3,New Customers,6801.4
14104.0,155,2,216.21,2,Potential Loyalists,432.42
14105.0,239,1,1266.23,2,Potential Loyalists,1266.23
14107.0,52,7,2703.23,0,Churned Customers,18922.61
14108.0,31,2,597.91,1,Loyal Customers,1195.82
14109.0,73,1,144.2,1,Loyal Customers,144.2
14111.0,14,4,692.85,3,New Customers,2771.4
14112.0,23,7,2915.15,0,Churned Customers,20406.05
14113.0,4,4,1840.42,3,New Customers,7361.68
14114.0,274,2,386.53,2,Potential Loyalists,773.06
14116.0,20,5,1382.74,3,New Customers,6913.7
14117.0,144,1,90.0,2,Potential Loyalists,90.0
14121.0,4,4,2780.15,0,Churned Customers,11120.6
14124.0,84,1,419.58,1,Loyal Customers,419.58
14125.0,11,3,2740.43,3,New Customers,8221.289999999999
14126.0,8,3,706.13,1,Loyal Customers,2118.39
14127.0,123,3,709.71,1,Loyal Customers,2129.13
14128.0,61,2,637.5,1,Loyal Customers,1275.0
14129.0,2,5,1123.86,3,New Customers,5619.299999999999
14133.0,130,3,605.64,1,Loyal Customers,1816.92
14138.0,2,2,982.38,1,Loyal Customers,1964.76
14139.0,46,1,415.82,1,Loyal Customers,415.82
14140.0,4,2,935.05,1,Loyal Customers,1870.1
14141.0,3,4,915.13,3,New Customers,3660.52
14143.0,134,1,115.8,1,Loyal Customers,115.8
14145.0,47,4,3742.2,0,Churned Customers,14968.8
14146.0,9,5,4191.0,0,Churned Customers,20955.0
14147.0,78,2,483.4,1,Loyal Customers,966.8
14148.0,234,1,157.2,2,Potential Loyalists,157.2
14149.0,221,1,446.62,2,Potential Loyalists,446.62
14150.0,36,2,658.64,1,Loyal Customers,1317.28
14152.0,75,2,621.29,1,Loyal Customers,1242.58
14154.0,239,2,1345.62,2,Potential Loyalists,2691.24
14155.0,266,1,118.75,2,Potential Loyalists,118.75
14157.0,20,2,432.88,1,Loyal Customers,865.76
14158.0,40,1,507.66,1,Loyal Customers,507.66
14161.0,216,3,1110.52,2,Potential Loyalists,3331.56
14162.0,174,2,289.36,2,Potential Loyalists,578.72
14163.0,87,4,2445.91,3,New Customers,9783.64
14164.0,71,2,1631.77,1,Loyal Customers,3263.54
14165.0,276,1,122.54,2,Potential Loyalists,122.54
14167.0,39,4,574.84,3,New Customers,2299.36
14171.0,98,1,363.79,1,Loyal Customers,363.79
14173.0,11,4,450.84,3,New Customers,1803.36
14174.0,33,1,134.46,1,Loyal Customers,134.46
14175.0,60,3,3222.3,0,Churned Customers,9666.900000000001
14176.0,297,4,576.9,2,Potential Loyalists,2307.6
14177.0,86,4,559.41,3,New Customers,2237.64
14178.0,9,7,1620.93,3,New Customers,11346.51
14179.0,41,2,719.78,1,Loyal Customers,1439.56
14184.0,67,1,452.89,1,Loyal Customers,452.89
14188.0,31,6,2054.36,3,New Customers,12326.16
14193.0,68,2,853.39,1,Loyal Customers,1706.78
14195.0,202,2,1012.0,2,Potential Loyalists,2024.0
14196.0,107,1,335.52,1,Loyal Customers,335.52
14198.0,18,4,701.4,3,New Customers,2805.6
14199.0,218,1,185.4,2,Potential Loyalists,185.4
14201.0,60,7,747.44,3,New Customers,5232.08
14204.0,2,1,161.03,1,Loyal Customers,161.03
14205.0,17,2,466.7,1,Loyal Customers,933.4
14206.0,239,1,328.16,2,Potential Loyalists,328.16
14208.0,95,1,151.74,1,Loyal Customers,151.74
14209.0,11,6,2073.43,3,New Customers,12440.579999999998
14210.0,106,6,1905.84,3,New Customers,11435.039999999999
14211.0,53,9,2241.1,0,Churned Customers,20169.899999999998
14212.0,90,1,1070.48,1,Loyal Customers,1070.48
14214.0,31,5,1004.38,3,New Customers,5021.9
14215.0,12,6,1789.72,3,New Customers,10738.32
14216.0,3,4,1839.3,3,New Customers,7357.2
14218.0,43,1,169.48,1,Loyal Customers,169.48
14219.0,4,1,89.94,1,Loyal Customers,89.94
14220.0,247,2,632.4,2,Potential Loyalists,1264.8
14221.0,42,9,3432.8,0,Churned Customers,30895.2
14222.0,177,1,683.17,2,Potential Loyalists,683.17
14223.0,92,3,991.13,1,Loyal Customers,2973.39
14224.0,110,4,1050.12,3,New Customers,4200.48
14226.0,29,5,2232.19,3,New Customers,11160.95
14229.0,52,3,1547.2,3,New Customers,4641.6
14231.0,184,3,925.71,2,Potential Loyalists,2777.13
14232.0,43,5,2048.07,3,New Customers,10240.35
14233.0,49,4,1462.72,3,New Customers,5850.88
14234.0,22,4,775.46,3,New Customers,3101.84
14235.0,75,5,3144.86,0,Churned Customers,15724.300000000001
14236.0,81,2,490.86,1,Loyal Customers,981.72
14240.0,30,2,890.34,1,Loyal Customers,1780.68
14241.0,184,1,213.7,2,Potential Loyalists,213.7
14242.0,235,2,280.55,2,Potential Loyalists,561.1
14245.0,220,2,1693.45,2,Potential Loyalists,3386.9
14246.0,111,3,1474.06,3,New Customers,4422.18
14247.0,278,1,136.77,2,Potential Loyalists,136.77
14250.0,7,3,1904.05,3,New Customers,5712.15
14251.0,2,5,2879.7,0,Churned Customers,14398.5
14256.0,260,2,969.06,2,Potential Loyalists,1938.12
14257.0,64,5,3099.72,0,Churned Customers,15498.599999999999
14259.0,142,1,120.0,2,Potential Loyalists,120.0
14261.0,51,2,1163.45,1,Loyal Customers,2326.9
14262.0,8,8,2618.23,0,Churned Customers,20945.84
14264.0,155,2,333.97,2,Potential Loyalists,667.94
14265.0,109,2,530.18,1,Loyal Customers,1060.36
14267.0,163,3,1516.24,2,Potential Loyalists,4548.72
14271.0,226,1,112.32,2,Potential Loyalists,112.32
14272.0,74,2,437.96,1,Loyal Customers,875.92
14273.0,51,4,559.97,3,New Customers,2239.88
14276.0,99,3,1119.74,3,New Customers,3359.2200000000003
14277.0,15,3,4216.2,0,Churned Customers,12648.599999999999
14280.0,197,1,134.04,2,Potential Loyalists,134.04
14284.0,31,2,595.25,1,Loyal Customers,1190.5
14285.0,21,4,1910.01,3,New Customers,7640.04
14286.0,24,3,4628.75,0,Churned Customers,13886.25
14287.0,8,3,176.63,1,Loyal Customers,529.89
14288.0,213,1,426.6,2,Potential Loyalists,426.6
14289.0,9,6,911.26,3,New Customers,5467.5599999999995
14290.0,11,5,2314.65,3,New Customers,11573.25
14292.0,8,9,4871.93,0,Churned Customers,43847.37
14293.0,3,4,1046.56,3,New Customers,4186.24
14295.0,40,1,166.2,1,Loyal Customers,166.2
14297.0,18,4,1305.33,3,New Customers,5221.32
14299.0,8,9,3965.62,0,Churned Customers,35690.58
14300.0,19,1,43.2,1,Loyal Customers,43.2
14301.0,117,1,640.14,1,Loyal Customers,640.14
14304.0,223,1,383.45,2,Potential Loyalists,383.45
14305.0,71,3,1858.96,3,New Customers,5576.88
14306.0,51,2,2093.32,3,New Customers,4186.64
14307.0,89,6,2995.72,0,Churned Customers,17974.32
14309.0,8,9,2352.53,0,Churned Customers,21172.77
14311.0,243,1,310.26,2,Potential Loyalists,310.26
14312.0,47,6,1611.59,3,New Customers,9669.539999999999
14314.0,107,1,120.0,1,Loyal Customers,120.0
14315.0,45,6,2481.13,0,Churned Customers,14886.78
14317.0,65,1,508.58,1,Loyal Customers,508.58
14320.0,207,2,477.79,2,Potential Loyalists,955.58
14321.0,11,5,1530.75,3,New Customers,7653.75
14323.0,115,2,605.06,1,Loyal Customers,1210.12
14326.0,242,1,183.85,2,Potential Loyalists,183.85
14327.0,163,1,311.65,2,Potential Loyalists,311.65
14329.0,17,7,5014.84,0,Churned Customers,35103.880000000005
14331.0,124,2,462.66,1,Loyal Customers,925.32
14332.0,23,3,866.31,1,Loyal Customers,2598.93
14333.0,68,1,415.2,1,Loyal Customers,415.2
14334.0,17,8,2552.21,0,Churned Customers,20417.68
14335.0,16,2,468.26,1,Loyal Customers,936.52
14336.0,17,4,1614.91,3,New Customers,6459.64
14338.0,161,2,588.22,2,Potential Loyalists,1176.44
14339.0,243,1,309.52,2,Potential Loyalists,309.52
14340.0,219,1,134.7,2,Potential Loyalists,134.7
14341.0,45,8,2182.28,0,Churned Customers,17458.24
14342.0,21,4,668.56,3,New Customers,2674.24
14344.0,127,8,889.93,3,New Customers,7119.44
14345.0,39,1,108.98,1,Loyal Customers,108.98
14346.0,121,2,1021.58,1,Loyal Customers,2043.16
14348.0,260,1,409.57,2,Potential Loyalists,409.57
14349.0,10,1,133.5,1,Loyal Customers,133.5
14350.0,274,1,282.93,2,Potential Loyalists,282.93
14351.0,165,1,51.0,2,Potential Loyalists,51.0
14352.0,157,4,1078.96,3,New Customers,4315.84
14353.0,215,1,90.6,2,Potential Loyalists,90.6
14354.0,6,2,163.62,1,Loyal Customers,327.24
14356.0,80,2,701.23,1,Loyal Customers,1402.46
14357.0,43,1,225.77,1,Loyal Customers,225.77
14359.0,19,3,912.18,1,Loyal Customers,2736.54
14360.0,32,4,2128.23,3,New Customers,8512.92
14362.0,22,1,161.2,1,Loyal Customers,161.2
14364.0,109,8,3717.35,0,Churned Customers,29738.8
14371.0,295,1,100.5,2,Potential Loyalists,100.5
14375.0,185,1,257.68,2,Potential Loyalists,257.68
14377.0,191,2,617.05,2,Potential Loyalists,1234.1
14379.0,44,2,348.1,1,Loyal Customers,696.2
14381.0,52,1,202.68,1,Loyal Customers,202.68
14382.0,26,1,626.07,1,Loyal Customers,626.07
14383.0,38,3,1247.69,3,New Customers,3743.07
14385.0,9,3,202.11,1,Loyal Customers,606.33
14386.0,297,1,142.4,2,Potential Loyalists,142.4
14387.0,33,3,1770.56,3,New Customers,5311.68
14388.0,10,8,3212.84,0,Churned Customers,25702.72
14389.0,65,2,1043.46,1,Loyal Customers,2086.92
14390.0,10,9,4652.82,0,Churned Customers,41875.38
14393.0,218,1,67.95,2,Potential Loyalists,67.95
14395.0,2,9,3507.71,0,Churned Customers,31569.39
14396.0,65,2,487.99,1,Loyal Customers,975.98
14400.0,149,1,574.7,2,Potential Loyalists,574.7
14403.0,130,4,1475.81,3,New Customers,5903.24
14404.0,34,6,1474.32,3,New Customers,8845.92
14406.0,119,1,156.75,1,Loyal Customers,156.75
14407.0,107,6,2157.73,0,Churned Customers,12946.380000000001
14408.0,11,7,2606.53,0,Churned Customers,18245.710000000003
14409.0,71,6,2059.45,3,New Customers,12356.699999999999
14410.0,92,9,1105.07,3,New Customers,9945.63
14411.0,311,1,1063.0,2,Potential Loyalists,1063.0
14412.0,43,2,770.03,1,Loyal Customers,1540.06
14414.0,92,7,1496.98,3,New Customers,10478.86
14416.0,22,2,490.22,1,Loyal Customers,980.44
14418.0,4,3,1937.25,3,New Customers,5811.75
14419.0,11,6,1058.06,3,New Customers,6348.36
14420.0,99,1,387.52,1,Loyal Customers,387.52
14421.0,57,2,813.11,1,Loyal Customers,1626.22
14422.0,1,6,4263.64,0,Churned Customers,25581.840000000004
14423.0,218,1,265.2,2,Potential Loyalists,265.2
14424.0,18,1,322.08,1,Loyal Customers,322.08
14427.0,50,2,363.34,1,Loyal Customers,726.68
14428.0,7,5,1244.83,3,New Customers,6224.15
14431.0,303,1,470.36,2,Potential Loyalists,470.36
14432.0,10,6,2255.51,0,Churned Customers,13533.060000000001
14434.0,22,6,1372.8,3,New Customers,8236.8
14436.0,99,1,89.06,1,Loyal Customers,89.06
14438.0,306,1,131.9,2,Potential Loyalists,131.9
14440.0,8,5,2357.68,0,Churned Customers,11788.4
14441.0,1,4,1712.89,3,New Customers,6851.56
14442.0,205,2,1589.82,2,Potential Loyalists,3179.64
14443.0,54,4,1420.2,3,New Customers,5680.8
14446.0,1,4,1039.58,3,New Customers,4158.32
14447.0,19,5,1163.23,3,New Customers,5816.15
14448.0,9,2,375.35,1,Loyal Customers,750.7
14449.0,19,4,907.1,3,New Customers,3628.4
14450.0,181,3,483.25,2,Potential Loyalists,1449.75
14451.0,60,2,662.59,1,Loyal Customers,1325.18
14452.0,11,2,264.44,1,Loyal Customers,528.88
14453.0,190,1,119.93,2,Potential Loyalists,119.93
14456.0,5,9,3062.4,0,Churned Customers,27561.600000000002
14457.0,311,1,113.64,2,Potential Loyalists,113.64
14459.0,155,1,1837.92,2,Potential Loyalists,1837.92
14460.0,110,3,434.34,1,Loyal Customers,1303.02
14461.0,148,3,2103.06,3,New Customers,6309.18
14463.0,98,3,529.62,1,Loyal Customers,1588.8600000000001
14465.0,247,3,1058.62,2,Potential Loyalists,3175.8599999999997
14466.0,29,7,2272.4,0,Churned Customers,15906.800000000001
14467.0,18,4,598.76,3,New Customers,2395.04
14470.0,12,2,461.19,1,Loyal Customers,922.38
14472.0,104,8,1936.84,0,Churned Customers,15494.72
14473.0,74,2,234.34,1,Loyal Customers,468.68
14474.0,46,1,547.66,1,Loyal Customers,547.66
14475.0,72,3,925.85,1,Loyal Customers,2777.55
14476.0,257,1,215.7,2,Potential Loyalists,215.7
14477.0,20,4,1309.6,3,New Customers,5238.4
14479.0,254,2,316.25,2,Potential Loyalists,632.5
14480.0,11,1,279.05,1,Loyal Customers,279.05
14481.0,165,2,636.51,2,Potential Loyalists,1273.02
14482.0,18,6,2068.15,3,New Customers,12408.900000000001
14483.0,282,1,137.1,2,Potential Loyalists,137.1
14484.0,50,1,321.92,1,Loyal Customers,321.92
14485.0,39,1,165.75,1,Loyal Customers,165.75
14487.0,27,6,1196.33,3,New Customers,7177.98
14488.0,68,1,1064.28,1,Loyal Customers,1064.28
14489.0,207,1,463.38,2,Potential Loyalists,463.38
14491.0,175,2,340.93,2,Potential Loyalists,681.86
14493.0,7,5,2383.24,0,Churned Customers,11916.199999999999
14494.0,26,1,139.56,1,Loyal Customers,139.56
14495.0,51,2,123.8,1,Loyal Customers,247.6
14497.0,309,1,475.37,2,Potential Loyalists,475.37
14498.0,43,5,1957.32,3,New Customers,9786.6
14499.0,26,3,815.32,1,Loyal Customers,2445.96
14500.0,88,3,356.85,1,Loyal Customers,1070.5500000000002
14501.0,184,2,251.21,2,Potential Loyalists,502.42
14503.0,3,6,3543.26,0,Churned Customers,21259.56
14504.0,47,4,673.26,3,New Customers,2693.04
14505.0,17,8,5905.64,0,Churned Customers,47245.12
14506.0,17,5,2012.17,3,New Customers,10060.85
14507.0,24,6,1383.18,3,New Customers,8299.08
14508.0,22,2,276.42,1,Loyal Customers,552.84
14511.0,11,5,1314.81,3,New Customers,6574.049999999999
14512.0,188,2,275.28,2,Potential Loyalists,550.56
14513.0,101,3,455.59,1,Loyal Customers,1366.77
14514.0,61,3,1055.35,3,New Customers,3166.0499999999997
14515.0,18,6,2102.09,3,New Customers,12612.54
14517.0,33,2,330.45,1,Loyal Customers,660.9
14518.0,64,1,174.37,1,Loyal Customers,174.37
14520.0,2,2,270.6,1,Loyal Customers,541.2
14522.0,24,4,974.54,3,New Customers,3898.16
14523.0,108,1,241.09,1,Loyal Customers,241.09
14524.0,32,9,1867.68,0,Churned Customers,16809.12
14525.0,20,9,4332.2,0,Churned Customers,38989.799999999996
14528.0,37,1,364.22,1,Loyal Customers,364.22
14529.0,60,3,620.04,1,Loyal Customers,1860.12
14530.0,26,6,2925.91,0,Churned Customers,17555.46
14532.0,236,4,932.85,2,Potential Loyalists,3731.4
14533.0,25,7,1949.72,0,Churned Customers,13648.04
14535.0,60,3,2864.19,3,New Customers,8592.57
14536.0,260,1,171.8,2,Potential Loyalists,171.8
14537.0,58,1,355.56,1,Loyal Customers,355.56
14538.0,65,2,388.25,1,Loyal Customers,776.5
14539.0,16,2,537.48,1,Loyal Customers,1074.96
14540.0,10,3,996.26,3,New Customers,2988.7799999999997
14541.0,59,8,1461.65,3,New Customers,11693.2
14542.0,186,1,103.25,2,Potential Loyalists,103.25
14544.0,24,2,2024.45,3,New Customers,4048.9
14546.0,5,5,2578.09,0,Churned Customers,12890.45
14547.0,4,8,4007.54,0,Churned Customers,32060.32
14548.0,151,2,652.8,2,Potential Loyalists,1305.6
14549.0,311,1,289.24,2,Potential Loyalists,289.24
14550.0,11,2,765.62,1,Loyal Customers,1531.24
14551.0,18,2,186.23,1,Loyal Customers,372.46
14552.0,152,1,165.07,2,Potential Loyalists,165.07
14553.0,19,5,859.27,3,New Customers,4296.35
14554.0,10,4,2381.04,3,New Customers,9524.16
14555.0,57,2,324.14,1,Loyal Customers,648.28
14557.0,85,1,788.38,1,Loyal Customers,788.38
14561.0,76,3,1080.76,3,New Customers,3242.2799999999997
14565.0,96,4,3099.12,0,Churned Customers,12396.48
14566.0,111,1,1432.0,1,Loyal Customers,1432.0
14567.0,57,2,1530.36,1,Loyal Customers,3060.72
14569.0,1,1,227.39,1,Loyal Customers,227.39
14570.0,281,2,218.06,2,Potential Loyalists,436.12
14572.0,3,7,2832.84,0,Churned Customers,19829.88
14573.0,180,9,1653.42,0,Churned Customers,14880.78
14577.0,13,4,859.71,3,New Customers,3438.84
14578.0,3,1,168.63,1,Loyal Customers,168.63
14581.0,17,1,138.6,1,Loyal Customers,138.6
14582.0,41,1,114.11,1,Loyal Customers,114.11
14583.0,6,5,1052.55,3,New Customers,5262.75
14584.0,169,4,1042.26,2,Potential Loyalists,4169.04
14585.0,50,1,157.05,1,Loyal Customers,157.05
14586.0,277,1,237.36,2,Potential Loyalists,237.36
14587.0,19,9,1601.14,0,Churned Customers,14410.26
14591.0,15,4,1447.14,3,New Customers,5788.56
14592.0,35,3,570.46,1,Loyal Customers,1711.38
14593.0,22,3,617.99,1,Loyal Customers,1853.97
14594.0,7,2,379.83,1,Loyal Customers,759.66
14595.0,20,6,1740.6,3,New Customers,10443.599999999999
14597.0,11,2,883.15,1,Loyal Customers,1766.3
14598.0,44,1,221.97,1,Loyal Customers,221.97
14600.0,306,1,393.33,2,Potential Loyalists,393.33
14601.0,11,1,213.96,1,Loyal Customers,213.96
14603.0,275,1,660.0,2,Potential Loyalists,660.0
14608.0,4,4,1785.15,3,New Customers,7140.6
14609.0,72,4,601.56,3,New Customers,2406.24
14616.0,243,3,406.08,2,Potential Loyalists,1218.24
14618.0,9,3,553.44,1,Loyal Customers,1660.3200000000002
14619.0,246,1,394.44,2,Potential Loyalists,394.44
14620.0,206,2,412.78,2,Potential Loyalists,825.56
14621.0,1,5,1788.36,3,New Customers,8941.8
14622.0,185,1,320.58,2,Potential Loyalists,320.58
14623.0,32,5,889.25,3,New Customers,4446.25
14624.0,57,2,225.85,1,Loyal Customers,451.7
14625.0,196,2,899.63,2,Potential Loyalists,1799.26
14626.0,24,4,2791.27,0,Churned Customers,11165.08
14628.0,91,2,671.96,1,Loyal Customers,1343.92
14629.0,4,2,959.01,1,Loyal Customers,1918.02
14631.0,51,3,1006.98,3,New Customers,3020.94
14632.0,263,1,114.56,2,Potential Loyalists,114.56
14633.0,266,1,344.9,2,Potential Loyalists,344.9
14636.0,36,2,609.85,1,Loyal Customers,1219.7
14638.0,51,1,443.6,1,Loyal Customers,443.6
14639.0,52,6,2984.49,0,Churned Customers,17906.94
14640.0,24,6,2125.08,0,Churned Customers,12750.48
14641.0,22,1,110.46,1,Loyal Customers,110.46
14642.0,59,1,96.12,1,Loyal Customers,96.12
14643.0,170,2,693.81,2,Potential Loyalists,1387.62
14644.0,68,2,830.76,1,Loyal Customers,1661.52
14645.0,157,2,597.09,2,Potential Loyalists,1194.18
14647.0,201,1,243.22,2,Potential Loyalists,243.22
14649.0,5,4,1417.29,3,New Customers,5669.16
14651.0,67,2,654.6,1,Loyal Customers,1309.2
14652.0,77,1,114.18,1,Loyal Customers,114.18
14653.0,1,7,1947.55,0,Churned Customers,13632.85
14655.0,8,4,1932.23,3,New Customers,7728.92
14656.0,169,2,291.05,2,Potential Loyalists,582.1
14657.0,18,4,848.22,3,New Customers,3392.88
14658.0,5,2,247.15,1,Loyal Customers,494.3
14659.0,9,9,2529.93,0,Churned Customers,22769.37
14660.0,87,2,285.74,1,Loyal Customers,571.48
14661.0,27,1,107.95,1,Loyal Customers,107.95
14662.0,29,4,771.17,3,New Customers,3084.68
14664.0,20,2,637.89,1,Loyal Customers,1275.78
14665.0,61,5,1835.7,3,New Customers,9178.5
14666.0,24,1,195.25,1,Loyal Customers,195.25
14669.0,242,3,1269.99,2,Potential Loyalists,3809.9700000000003
14670.0,280,2,411.53,2,Potential Loyalists,823.06
14672.0,235,2,765.55,2,Potential Loyalists,1531.1
14673.0,3,5,1736.4,3,New Customers,8682.0
14675.0,16,1,604.75,1,Loyal Customers,604.75
14676.0,31,6,2548.24,0,Churned Customers,15289.439999999999
14681.0,71,3,498.95,1,Loyal Customers,1496.85
14682.0,188,2,52.0,2,Potential Loyalists,104.0
14684.0,26,5,1236.28,3,New Customers,6181.4
14687.0,107,1,628.38,1,Loyal Customers,628.38
14689.0,209,1,112.8,2,Potential Loyalists,112.8
14690.0,44,2,371.7,1,Loyal Customers,743.4
14691.0,31,5,2114.33,3,New Customers,10571.65
14692.0,137,4,591.55,3,New Customers,2366.2
14693.0,265,1,172.9,2,Potential Loyalists,172.9
14696.0,4,7,2078.95,0,Churned Customers,14552.649999999998
14697.0,218,2,188.61,2,Potential Loyalists,377.22
14698.0,2,5,1250.76,3,New Customers,6253.8
14699.0,214,1,109.13,2,Potential Loyalists,109.13
14700.0,32,3,2235.3,3,New Customers,6705.900000000001
14701.0,11,9,2549.37,0,Churned Customers,22944.329999999998
14703.0,15,1,318.17,1,Loyal Customers,318.17
14704.0,11,9,1546.91,0,Churned Customers,13922.19
14705.0,199,1,179.0,2,Potential Loyalists,179.0
14708.0,3,3,1126.37,3,New Customers,3379.1099999999997
14710.0,14,4,606.13,3,New Customers,2424.52
14712.0,29,3,917.07,1,Loyal Customers,2751.21
14714.0,24,1,160.19,1,Loyal Customers,160.19
14715.0,25,4,867.38,3,New Customers,3469.52
14716.0,43,2,329.68,1,Loyal Customers,659.36
14719.0,2,5,1602.13,3,New Customers,8010.650000000001
14720.0,6,3,663.81,1,Loyal Customers,1991.4299999999998
14722.0,147,1,187.92,2,Potential Loyalists,187.92
14723.0,10,6,1158.3,3,New Customers,6949.799999999999
14725.0,25,1,718.08,1,Loyal Customers,718.08
14727.0,274,1,268.58,2,Potential Loyalists,268.58
14730.0,1,8,2005.06,0,Churned Customers,16040.48
14731.0,47,3,380.02,1,Loyal Customers,1140.06
14732.0,8,8,2702.49,0,Churned Customers,21619.92
14737.0,4,3,1164.55,3,New Customers,3493.6499999999996
14738.0,43,7,1314.45,3,New Customers,9201.15
14739.0,4,7,3902.28,0,Churned Customers,27315.960000000003
14740.0,197,3,1448.21,2,Potential Loyalists,4344.63
14741.0,12,6,1400.34,3,New Customers,8402.039999999999
14744.0,16,7,1099.98,3,New Customers,7699.860000000001
14745.0,113,5,1220.26,3,New Customers,6101.3
14747.0,249,1,328.2,2,Potential Loyalists,328.2
14748.0,29,5,1415.75,3,New Customers,7078.75
14752.0,44,1,389.64,1,Loyal Customers,389.64
14753.0,87,1,563.15,1,Loyal Customers,563.15
14754.0,45,2,638.05,1,Loyal Customers,1276.1
14756.0,15,1,738.96,1,Loyal Customers,738.96
14757.0,75,1,420.5,1,Loyal Customers,420.5
14758.0,145,4,1484.06,3,New Customers,5936.24
14759.0,5,3,1625.97,3,New Customers,4877.91
14760.0,297,1,89.2,2,Potential Loyalists,89.2
14761.0,59,2,255.9,1,Loyal Customers,511.8
14762.0,264,1,300.52,2,Potential Loyalists,300.52
14764.0,47,1,278.3,1,Loyal Customers,278.3
14765.0,29,3,254.11,1,Loyal Customers,762.33
14766.0,8,6,2473.37,0,Churned Customers,14840.22
14768.0,17,2,192.6,1,Loyal Customers,385.2
14770.0,232,2,876.42,2,Potential Loyalists,1752.84
